iterations	dist_function	distance	diff_hybrid	model	E_kin	U	eb1_1	eb2_1	mu	t	tb1_1	tb2_1	ave_mu	ave_t	ave_U_1	ave_eb1_1	ave_eb2_1	ave_mu_1	ave_t_1	ave_tb1_1	ave_tb2_1	var_U_1	var_eb1_1	var_eb2_1	var_mu_1	var_t_1	var_tb1_1	var_tb2_1	E0_1	sector_1	githash	version	time	dependent_parameters	
6	sharp_wc_2.0_b_50	 1.20e-04	 3.63e-05	1D_2_4b	-0.9661014	4	1.1438241	-1.1438239	2	1	0.60939833	0.60939828	1	-0.9661014	0.10367723	0.099838804	3.9001612	1	-0.67470015	-0.84600224	-0.84600223	0.0416604	0.094703557	0.094703556	0.038057271	0.41831011	1.7731342	1.7731342	-9.8979868	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
5	sharp_wc_2.0_b_50	 1.29e-04	 3.57e-05	1D_2_4b	-0.96609746	4	1.1918065	-1.0926174	1.95	1	0.60884693	0.60909732	1.0000051	-0.96609746	0.10367182	0.099840219	3.9001525	1.0000037	-0.67469996	-0.84593809	-0.84599099	0.04165859	0.09470509	0.094712521	0.038050005	0.4183218	1.7732068	1.7731856	-9.5927616	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
2	sharp_wc_2.0_b_50	 1.60e-04	 1.21e-05	1D_2_4b	-0.96606613	4	1.2368856	-1.0387987	1.9	1	0.60744823	0.60804281	1.0000123	-0.96606613	0.1036481	0.099820578	3.9001615	1.000009	-0.67470911	-0.84568512	-0.84581331	0.041650658	0.094688665	0.094706858	0.038021596	0.41837176	1.7734422	1.773389	-9.2762844	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
2	sharp_wc_2.0_b_50	 2.15e-04	 1.53e-05	1D_2_4b	-0.9660149	4	1.2778622	-0.98275953	1.85	1	0.60505701	0.60624042	1.0000166	-0.9660149	0.1035957	0.09982038	3.9001955	0.99999205	-0.67472239	-0.84537723	-0.84543393	0.041633307	0.094690071	0.094681074	0.037974634	0.41845362	1.7737113	1.7738551	-8.950085	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
1	sharp_wc_2.0_b_50	 3.03e-04	 2.94e-05	1D_2_4b	-0.9659462	4	1.3141425	-0.92471491	1.8	1	0.60158253	0.60371342	1.0000171	-0.9659462	0.10351071	0.09985711	3.900255	0.99994394	-0.67473725	-0.84506527	-0.84484724	0.041605301	0.094724745	0.094635508	0.037910149	0.4185647	1.7739658	1.7746289	-8.6150066	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
1	sharp_wc_2.0_b_50	 4.41e-04	 3.47e-05	1D_2_4b	-0.96586235	4	1.3447605	-0.86475385	1.75	1	0.59686376	0.60044063	1.0000126	-0.96586235	0.10338707	0.099957814	3.9003382	0.99985198	-0.67474954	-0.8448231	-0.8440455	0.041564701	0.094816716	0.094572704	0.037829139	0.41870175	1.7741422	1.7757798	-8.2713411	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
1	sharp_wc_2.0_b_50	 6.53e-04	 3.81e-05	1D_2_4b	-0.96576683	4	1.3685026	-0.80284907	1.7	1	0.59069884	0.5963584	0.99999878	-0.96576683	0.10321667	0.10015965	3.9004411	0.99969964	-0.67475344	-0.84475021	-0.84301924	0.041508901	0.094999125	0.09449772	0.037732767	0.4188606	1.7741618	1.7774007	-7.9188836	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
2	sharp_wc_2.0_b_50	 9.88e-04	 1.61e-05	1D_2_4b	-0.96566519	4	1.3836542	-0.73896355	1.65	1	0.5828199	0.59136106	0.99997129	-0.96566519	0.10298646	0.10052285	3.9005578	0.99945968	-0.67473966	-0.84501188	-0.84174958	0.041433705	0.095325667	0.094417794	0.037623207	0.41903403	1.7738927	1.7796409	-7.5573534	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
1	sharp_wc_2.0_b_50	 1.54e-03	 4.70e-05	1D_2_4b	-0.96555469	4	1.3887818	-0.67273164	1.6	1	0.57291546	0.58527522	0.99992717	-0.96555469	0.10268428	0.10108602	3.9006831	0.99911545	-0.67470355	-0.84566655	-0.84019819	0.041335127	0.095830855	0.09433999	0.037497104	0.41922594	1.7732918	1.7826405	-7.1850714	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
2	sharp_wc_2.0_b_50	 2.48e-03	 4.42e-05	1D_2_4b	-0.96543648	4	1.3805481	-0.60380555	1.55	1	0.56040936	0.5777515	0.99985417	-0.96543648	0.10227659	0.10196621	3.9008174	0.99860822	-0.67463094	-0.84698913	-0.83824613	0.041202273	0.096618861	0.09426882	0.037352321	0.41943439	1.7721234	1.7867734	-6.8002591	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
2	sharp_wc_2.0_b_50	 4.25e-03	 7.12e-05	1D_2_4b	-0.96530974	4	1.3550813	-0.53168154	1.5	1	0.54462762	0.56829615	0.99972508	-0.96530974	0.10171712	0.10333064	3.900954	0.99785766	-0.67450211	-0.84934438	-0.8357292	0.041020014	0.097838283	0.094217617	0.037185158	0.41965788	1.7700787	1.792572	-6.4004022	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
3	sharp_wc_2.0_b_50	 7.84e-03	 9.71e-05	1D_2_4b	-0.96526028	4	1.302847	-0.45711605	1.45	1	0.52467744	0.55614902	0.99946977	-0.96526028	0.10089267	0.10584368	3.9010011	0.9965776	-0.67421197	-0.8546563	-0.83259017	0.040751753	0.10007787	0.094288348	0.037042737	0.41977557	1.7656363	1.8014137	-5.9881328	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
3	sharp_wc_2.0_b_50	 1.50e-02	 1.73e-04	1D_2_4b	-0.96593432	4	1.2049971	-0.38849375	1.4	1	0.50200247	0.54170298	0.99234656	-0.96593432	0.099603078	0.11236172	3.9001019	0.99376818	-0.67319289	-0.87215518	-0.83129271	0.040334535	0.1058514	0.095307688	0.037324889	0.41888878	1.752002	1.8163844	-5.6000195	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
2	sharp_wc_2.0_b_50	 2.55e-02	 7.17e-04	1D_2_4b	-0.96720352	4	1.0640907	-0.33847829	1.35	1	0.48274398	0.52807488	0.9486137	-0.96720352	0.097818693	0.1273125	3.8962322	0.98822765	-0.67046771	-0.91445001	-0.83859534	0.039761465	0.11892275	0.099172597	0.038759694	0.41537589	1.7198019	1.8396666	-5.2942049	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
4	sharp_wc_2.0_b_50	 3.77e-02	 2.18e-05	1D_2_4b	-0.97012508	4	0.90697903	-0.30329399	1.3	1	0.46894825	0.51628562	0.92855542	-0.97012508	0.095670792	0.15316303	3.8873787	0.97972911	-0.66547833	-0.98210581	-0.86026886	0.039073916	0.14098276	0.1077355	0.041625546	0.40853888	1.6675133	1.8711177	-5.0576902	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
4	sharp_wc_2.0_b_50	 5.02e-02	 4.03e-05	1D_2_4b	-0.97519266	4	0.75112903	-0.27619832	1.25	1	0.45876302	0.5053783	0.91336141	-0.97519266	0.093133031	0.19223487	3.8714577	0.96815373	-0.65785357	-1.0703021	-0.9001011	0.038259249	0.17305528	0.12285009	0.045898521	0.39827065	1.596847	1.9114454	-4.8618307	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
3	sharp_wc_2.0_b_50	 6.19e-02	 1.35e-04	1D_2_4b	-0.98258488	4	0.6070822	-0.25391644	1.2	1	0.45120436	0.49485581	0.90099862	-0.98258488	0.090151067	0.24784337	3.845532	0.95331229	-0.64715909	-1.1739763	-0.96221166	0.037294047	0.21617559	0.14693673	0.051511661	0.38451706	1.5107911	1.9604702	-4.6929009	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
3	sharp_wc_2.0_b_50	 7.16e-02	 1.99e-04	1D_2_4b	-0.99131854	4	0.48783811	-0.23445411	1.15	1	0.44581891	0.48444254	0.89059233	-0.99131854	0.086826188	0.31830014	3.8092466	0.93622661	-0.63411933	-1.2798678	-1.0424216	0.036201914	0.26680394	0.1796805	0.057787487	0.36868956	1.4209447	2.0127866	-4.5403476	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
3	sharp_wc_2.0_b_50	 7.94e-02	 8.77e-05	1D_2_4b	-0.99985052	4	0.39837115	-0.21715793	1.1	1	0.44245767	0.47409513	0.88149552	-0.99985052	0.083399266	0.3961242	3.7664833	0.91869624	-0.62046529	-1.3746387	-1.1283396	0.035054276	0.31793919	0.21688395	0.063805297	0.35297326	1.340578	2.0601845	-4.3981452	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
2	sharp_wc_2.0_b_50	 8.55e-02	 2.94e-04	1D_2_4b	-1.0070908	4	0.33590196	-0.20240489	1.05	1	0.44145301	0.46414107	0.87302325	-1.0070908	0.080113162	0.47211419	3.7235896	0.90214813	-0.60781129	-1.4526296	-1.2070352	0.0339307	0.36346465	0.25274044	0.069001957	0.33889952	1.2757049	2.0970975	-4.2658193	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1


iterations	dist_function	distance	diff_hybrid	model	E_kin	U	eb1_1	eb2_1	mu	t	tb1_1	tb2_1	ave_mu	ave_t	ave_U_1	ave_eb1_1	ave_eb2_1	ave_mu_1	ave_t_1	ave_tb1_1	ave_tb2_1	var_U_1	var_eb1_1	var_eb2_1	var_mu_1	var_t_1	var_tb1_1	var_tb2_1	E0_1	sector_1	githash	version	time	dependent_parameters	
12	sharp_wc_2.0_b_50	 1.20e-04	 5.99e-08	1D_2_4b	-0.96610515	4	1.1436462	-1.1436462	2	1	0.60937513	0.60937513	1	-0.96610515	0.10367868	0.099848786	3.9001512	1	-0.6746969	-0.84603583	-0.84603583	0.041660879	0.094712631	0.094712631	0.038059368	0.41830532	1.7731241	1.7731241	-9.8972723	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
11	sharp_wc_2.0_b_50	 1.30e-04	 8.63e-08	1D_2_4b	-0.96609732	4	1.1919334	-1.0924652	1.95	1	0.60884897	0.60908755	1.0000066	-0.96609732	0.10367448	0.099834521	3.9001471	1.0000092	-0.67470003	-0.84591623	-0.84601061	0.04165944	0.094700124	0.0947172	0.038049885	0.41832203	1.7732347	1.7731594	-9.5921486	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
7	sharp_wc_2.0_b_50	 1.60e-04	 5.00e-08	1D_2_4b	-0.96606626	4	1.2368501	-1.0387613	1.9	1	0.60743996	0.60803467	1.0000123	-0.96606626	0.1036481	0.09982121	3.9001607	1.000009	-0.67470891	-0.84568633	-0.84581498	0.041650658	0.094689251	0.094707548	0.038021607	0.41837166	1.7734429	1.7733891	-9.2761279	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
6	sharp_wc_2.0_b_50	 2.15e-04	 1.74e-07	1D_2_4b	-0.96601556	4	1.2777945	-0.98281181	1.85	1	0.60505623	0.60624442	1.0000159	-0.96601556	0.1035948	0.099824281	3.9001964	0.99998964	-0.67472189	-0.84539197	-0.84543054	0.041633024	0.09469352	0.094680316	0.037975048	0.41845273	1.7736973	1.7738645	-8.9502984	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
6	sharp_wc_2.0_b_50	 3.03e-04	 1.85e-07	1D_2_4b	-0.96594759	4	1.3140141	-0.92480676	1.8	1	0.60157916	0.60372249	1.0000161	-0.96594759	0.10350931	0.099864383	3.9002559	0.99993983	-0.67473619	-0.84509244	-0.84484402	0.041604861	0.094731179	0.094634803	0.037911014	0.41856284	1.7739408	1.7746442	-8.6153825	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
5	sharp_wc_2.0_b_50	 4.40e-04	 7.07e-07	1D_2_4b	-0.96586462	4	1.3445683	-0.86484873	1.75	1	0.5968565	0.60044782	1.0000111	-0.96586462	0.10338532	0.0999688	3.9003383	0.99984644	-0.67474774	-0.84486354	-0.84404473	0.041564151	0.094826467	0.094572811	0.037830517	0.41869875	1.7741076	1.7757996	-8.2717304	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
5	sharp_wc_2.0_b_50	 6.53e-04	 8.68e-07	1D_2_4b	-0.96576986	4	1.3682705	-0.80294999	1.7	1	0.59069153	0.59636474	0.99999693	-0.96576986	0.10321463	0.10017373	3.9004405	0.99969287	-0.67475102	-0.84480197	-0.84302041	0.041508263	0.095011636	0.094498449	0.037734596	0.4188566	1.7741189	1.7774241	-7.9192997	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
6	sharp_wc_2.0_b_50	 9.88e-04	 3.44e-07	1D_2_4b	-0.96566629	4	1.3836074	-0.73901575	1.65	1	0.58282529	0.59136794	0.99997062	-0.96566629	0.10298588	0.10052743	3.9005578	0.9994574	-0.67473887	-0.84502977	-0.8417502	0.041433525	0.095329728	0.09441789	0.037623919	0.41903254	1.7738775	1.7796477	-7.5575721	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
7	sharp_wc_2.0_b_50	 1.54e-03	 1.50e-07	1D_2_4b	-0.96555617	4	1.3886036	-0.67281666	1.6	1	0.57290657	0.5852753	0.99992561	-0.96555617	0.10268208	0.10109552	3.9006848	0.99910983	-0.67470229	-0.84570074	-0.84019033	0.041334429	0.095839263	0.094338615	0.037497965	0.419224	1.77326	1.7826637	-7.1854136	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
7	sharp_wc_2.0_b_50	 2.48e-03	 2.63e-07	1D_2_4b	-0.96543836	4	1.3805529	-0.60395217	1.55	1	0.56043816	0.5777768	0.99985296	-0.96543836	0.10227578	0.1019728	3.9008185	0.99860437	-0.6746299	-0.84701829	-0.8382454	0.041202023	0.096624642	0.094267852	0.037353647	0.41943177	1.772096	1.7867828	-6.8008762	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
8	sharp_wc_2.0_b_50	 4.24e-03	 1.08e-07	1D_2_4b	-0.96531198	4	1.3551802	-0.53189612	1.5	1	0.54468042	0.56833926	0.99972379	-0.96531198	0.1017167	0.10333619	3.9009561	0.99785387	-0.67450125	-0.84937442	-0.83572889	0.041019895	0.097843076	0.094215718	0.037186832	0.41965474	1.7700482	1.7925771	-6.4013099	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
9	sharp_wc_2.0_b_50	 7.84e-03	 3.33e-08	1D_2_4b	-0.96526188	4	1.3030252	-0.45725134	1.45	1	0.52472844	0.55618954	0.99946969	-0.96526188	0.10089393	0.10584342	3.901001	0.99657777	-0.67421166	-0.85466577	-0.83259907	0.040752173	0.10007755	0.094288229	0.037044013	0.41977332	1.7656269	1.801401	-5.9887191	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
8	sharp_wc_2.0_b_50	 1.50e-02	 2.80e-07	1D_2_4b	-0.9659355	4	1.2050922	-0.38847293	1.4	1	0.50202066	0.54171819	0.9922327	-0.9659355	0.099605167	0.11236125	3.9000971	0.99377084	-0.67319204	-0.87215661	-0.83131408	0.040335223	0.10585106	0.095311961	0.037325839	0.4188869	1.7520088	1.8163647	-5.5999562	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:42	U=U_1;mu=mu_1;t=t_1
8	sharp_wc_2.0_b_50	 2.55e-02	 3.37e-07	1D_2_4b	-0.96722106	4	1.0637592	-0.3382644	1.35	1	0.4827753	0.52806844	0.94857288	-0.96722106	0.097821397	0.12739104	3.8961812	0.98821386	-0.67044779	-0.91468313	-0.83876	0.039762443	0.11899164	0.099219911	0.0387728	0.41534632	1.7196764	1.8396729	-5.293437	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:42	U=U_1;mu=mu_1;t=t_1
7	sharp_wc_2.0_b_50	 3.77e-02	 1.26e-06	1D_2_4b	-0.97012204	4	0.90701256	-0.30329423	1.3	1	0.46894285	0.51628654	0.92855097	-0.97012204	0.095671047	0.15315337	3.8873832	0.97973173	-0.66548046	-0.98207956	-0.86025565	0.039073991	0.14097459	0.10773136	0.041624161	0.40854204	1.6675317	1.8711119	-5.0576815	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:42	U=U_1;mu=mu_1;t=t_1
8	sharp_wc_2.0_b_50	 5.02e-02	 9.03e-07	1D_2_4b	-0.97518352	4	0.75119494	-0.2762044	1.25	1	0.45873773	0.50537978	0.91335847	-0.97518352	0.093133643	0.19219816	3.8714763	0.96816278	-0.65786175	-1.070215	-0.90004799	0.038259419	0.17302549	0.12283299	0.045893485	0.39828221	1.5969083	1.9114293	-4.8618158	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:42	U=U_1;mu=mu_1;t=t_1
8	sharp_wc_2.0_b_50	 6.19e-02	 8.50e-07	1D_2_4b	-0.9825591	4	0.60716978	-0.25392835	1.2	1	0.45112701	0.49485951	0.90098342	-0.9825591	0.0901526	0.24774327	3.8455849	0.95333589	-0.64718132	-1.173769	-0.96207125	0.037294479	0.2160989	0.1468893	0.051498867	0.38454669	1.5109366	1.9604395	-4.6928378	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:42	U=U_1;mu=mu_1;t=t_1
7	sharp_wc_2.0_b_50	 7.16e-02	 2.74e-06	1D_2_4b	-0.99129537	4	0.4878356	-0.23446473	1.15	1	0.44569718	0.48444652	0.89059682	-0.99129537	0.086827176	0.31819301	3.8093027	0.93625213	-0.63414451	-1.2796496	-1.0422786	0.036202159	0.26672633	0.17963237	0.057773418	0.36872178	1.421085	2.0127881	-4.5402372	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:42	U=U_1;mu=mu_1;t=t_1
7	sharp_wc_2.0_b_50	 7.94e-02	 4.43e-07	1D_2_4b	-0.99984787	4	0.39831553	-0.21715298	1.1	1	0.44241047	0.47409174	0.88149844	-0.99984787	0.083398451	0.39612751	3.766476	0.91869823	-0.62046746	-1.3746069	-1.1283432	0.035053979	0.31793972	0.21689081	0.063803243	0.35297698	1.3405926	2.0602117	-4.3980799	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:42	U=U_1;mu=mu_1;t=t_1
7	sharp_wc_2.0_b_50	 8.55e-02	 4.41e-07	1D_2_4b	-1.0071073	4	0.33589753	-0.20234491	1.05	1	0.44154974	0.46409549	0.87302962	-1.0071073	0.080111343	0.47219935	3.7235409	0.90212989	-0.60779369	-1.4527824	-1.2070997	0.0339301	0.36352696	0.25277972	0.069009895	0.33888069	1.2756608	2.0970766	-4.2656836	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:42	U=U_1;mu=mu_1;t=t_1
iterations	dist_function	distance	diff_hybrid	model	E_kin	U	eb1_1	eb2_1	mu	t	tb1_1	tb2_1	ave_mu	ave_t	ave_U_1	ave_eb1_1	ave_eb2_1	ave_mu_1	ave_t_1	ave_tb1_1	ave_tb2_1	var_U_1	var_eb1_1	var_eb2_1	var_mu_1	var_t_1	var_tb1_1	var_tb2_1	E0_1	sector_1	githash	version	time	dependent_parameters	
12	sharp_wc_2.0_b_50	 1.20e-04	 5.98e-08	1D_2_4b	-0.96610515	4	1.1436462	-1.1436462	2	1	0.60937513	0.60937513	1	-0.96610515	0.10367868	0.099848786	3.9001512	1	-0.6746969	-0.84603583	-0.84603583	0.041660879	0.094712631	0.094712631	0.038059368	0.41830532	1.7731241	1.7731241	-9.8972723	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:13	U=U_1;mu=mu_1;t=t_1
11	sharp_wc_2.0_b_50	 1.30e-04	 8.63e-08	1D_2_4b	-0.96609732	4	1.1919334	-1.0924652	1.95	1	0.60884897	0.60908755	1.0000066	-0.96609732	0.10367448	0.099834521	3.9001471	1.0000092	-0.67470003	-0.84591623	-0.84601061	0.04165944	0.094700124	0.0947172	0.038049885	0.41832203	1.7732347	1.7731594	-9.5921486	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:13	U=U_1;mu=mu_1;t=t_1
7	sharp_wc_2.0_b_50	 1.60e-04	 5.00e-08	1D_2_4b	-0.96606626	4	1.2368501	-1.0387613	1.9	1	0.60743996	0.60803467	1.0000123	-0.96606626	0.1036481	0.09982121	3.9001607	1.000009	-0.67470891	-0.84568633	-0.84581498	0.041650658	0.094689251	0.094707548	0.038021607	0.41837166	1.7734429	1.7733891	-9.2761279	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:13	U=U_1;mu=mu_1;t=t_1
6	sharp_wc_2.0_b_50	 2.15e-04	 1.74e-07	1D_2_4b	-0.96601556	4	1.2777945	-0.9828118	1.85	1	0.60505623	0.60624442	1.0000159	-0.96601556	0.1035948	0.099824281	3.9001964	0.99998964	-0.67472189	-0.84539196	-0.84543054	0.041633024	0.09469352	0.094680316	0.037975048	0.41845273	1.7736973	1.7738645	-8.9502984	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:13	U=U_1;mu=mu_1;t=t_1
6	sharp_wc_2.0_b_50	 3.03e-04	 1.85e-07	1D_2_4b	-0.96594759	4	1.3140141	-0.92480676	1.8	1	0.60157916	0.60372249	1.0000161	-0.96594759	0.10350931	0.099864383	3.9002559	0.99993983	-0.67473619	-0.84509244	-0.84484402	0.041604861	0.094731179	0.094634803	0.037911014	0.41856284	1.7739408	1.7746442	-8.6153825	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:13	U=U_1;mu=mu_1;t=t_1
5	sharp_wc_2.0_b_50	 4.40e-04	 7.07e-07	1D_2_4b	-0.96586462	4	1.3445683	-0.86484874	1.75	1	0.5968565	0.60044782	1.0000111	-0.96586462	0.10338532	0.0999688	3.9003383	0.99984644	-0.67474774	-0.84486354	-0.84404473	0.041564151	0.094826467	0.094572811	0.037830517	0.41869875	1.7741076	1.7757996	-8.2717304	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:13	U=U_1;mu=mu_1;t=t_1
5	sharp_wc_2.0_b_50	 6.53e-04	 8.68e-07	1D_2_4b	-0.96576986	4	1.3682705	-0.80294999	1.7	1	0.59069153	0.59636474	0.99999693	-0.96576986	0.10321463	0.10017373	3.9004405	0.99969287	-0.67475102	-0.84480197	-0.84302041	0.041508263	0.095011637	0.094498449	0.037734596	0.4188566	1.7741189	1.7774241	-7.9192997	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:13	U=U_1;mu=mu_1;t=t_1
6	sharp_wc_2.0_b_50	 9.88e-04	 3.44e-07	1D_2_4b	-0.96566629	4	1.3836074	-0.73901575	1.65	1	0.58282529	0.59136794	0.99997062	-0.96566629	0.10298588	0.10052743	3.9005578	0.9994574	-0.67473887	-0.84502977	-0.8417502	0.041433525	0.095329728	0.09441789	0.037623919	0.41903254	1.7738775	1.7796477	-7.5575721	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:13	U=U_1;mu=mu_1;t=t_1
7	sharp_wc_2.0_b_50	 1.54e-03	 1.50e-07	1D_2_4b	-0.96555617	4	1.3886036	-0.67281666	1.6	1	0.57290658	0.5852753	0.99992561	-0.96555617	0.10268208	0.10109552	3.9006848	0.99910983	-0.67470229	-0.84570074	-0.84019033	0.041334429	0.095839263	0.094338616	0.037497965	0.419224	1.77326	1.7826637	-7.1854136	R0:N6:S0:1	86dada6	v.1.0.7	2022-10-13@10:13	U=U_1;mu=mu_1;t=t_1
